year,state,populationMaleWhite,populationFemaleWhite,populationMaleBlack,populationFemaleBlack,populationMaleAsian,populationFemaleAsian,populationMaleIndigenous,populationFemaleIndigenous,populationMalePacific,populationFemalePacific,populationOther_x,populationOther_y,populationTwo_x,populationTwo_y,populationMaleHispanic,populationFemaleHispanic,medianAgeMaleWhite,medianAgeFemaleWhite,medianAgeMaleBlack,medianAgeFemaleBlack,medianAgeMaleAsian,medianAgeFemaleAsian,medianAgeMaleIndigenous,medianAgeFemaleIndigenous,medianAgeMalePacific,medianAgeFemalePacific,medianAgeOther_x,medianAgeOther_y,medianAgeTwo_x,medianAgeTwo_y,medianAgeMaleHispanic,medianAgeFemaleHispanic,povertyWhite,povertyAsian,povertyIndigenous,povertyPacific,povertyOther,povertyTwo,povertyHispanic,medianHIncomeWhite,medianHIncomeBlack,medianHIncomeAsian,medianHIncomeIndigenous,medianHIncomePacific,medianHIncomeOther,medianHIncomeTwo,medianHIncomeHispanic,perCapitaIncomeWhite,perCapitaIncomeBlack,perCapitaIncomeAsian,perCapitaIncomeIndigenous,perCapitaIncomePacific,perCapitaIncomeOther,perCapitaIncomeTwo,perCapitaIncomeHispanic,bachelorDegreeMaleWhite,bachelorDegreeFemaleWhite,bachelorDegreeMaleBlack,bachelorDegreeFemaleBlack,bachelorDegreeMaleAsian,bachelorDegreeFemaleAsian,bachelorDegreeMaleIndigenous,bachelorDegreeFemaleIndigenous,bachelorDegreeMalePacific,bachelorDegreeFemalePacific,bachelorDegreeMaleOther,bachelorDegreeMaleTwo,bachelorDegreeFemaleTwo,bachelorDegreeMaleHispanic,bachelorDegreeFemaleHispanic,veteranMaleWhite,veteranFemaleWhite,veteranMaleBlack,veteranFemaleBlack,veteranMaleAsian,veteranFemaleAsian,veteranMaleIndigenous,veteranFemaleIndigenous,veteranMalePacific,veteranFemalePacific,veteranMaleOther,veteranFemaleOther,veteranMaleTwo,veteranFemaleTwo,veteranMaleHispanic,veteranFemaleHispanic,laborForceMaleWhite,laborForceFemaleWhite,laborForceMaleBlack,laborForceFemaleBlack,laborForceMaleAsian,laborForceFemaleAsian,laborForceMaleIndigenous,laborForceFemaleIndigenous,laborForceMalePacific,laborForceFemalePacific,laborForceMaleOther,laborForceFemaleOther,laborForceMaleTwo,laborForceFemaleTwo,laborForceMaleHispanic,laborForceFemaleHispanic,population,personalIncome,unemploymentRate,homeownershipRate,realMedianHouseholdIncome,bachelorDegreeRate,povertyRate
2012,Hawaii,168195,142172,13948,8451,246208,281537,1706,1373,67848,66025,8780,7464,161325,158986,62430,60452,42.8,45.4,30.2,28.4,45.4,48.4,37.4,41,29.1,31.6,29.6,28.8,23.9,24.3,24.3,25.4,297993,519268,2839,131172,14901,313370,117782,69363,57898,71638,44974,56403,54042,64401,54110,41029,29993,31006,32563,18549,23257,19874,19092,52877,46693,2194,1710,55522,69487,272,276,3638,5295,13362,940,1026,5129,6280,22174,3424,3673,1138,16193,1158,427,15,4645,631,943,229,10779,1377,5209,1238,125188,69461,10974,4293,162641,138494,1497,585,44900,28398,6493,3375,95540,68029,38394,25709,1395199,43531,6.6,57.2,72500,30.1,11.8
2012,Idaho,656260,659906,5460,3361,8630,10467,9544,9832,1128,1085,18054,15773,19825,19355,91956,83556,36.4,38.4,26.3,23.1,30.7,36.2,30.5,29.6,25.2,33.3,26.8,25,19.1,19.7,23.4,22.1,1292713,18646,18564,2197,33510,37588,171044,48625,34864,45830,37167,43056,35396,38946,35284,24326,17732,22035,14291,16708,12188,13180,11960,118851,108240,606,365,2594,2835,456,625,86,61,1560,467,727,2977,3334,61660,6134,715,89,248,28,605,76,69,15,251,54,1353,256,2678,290,420308,291142,3916,1459,6117,4561,6242,3703,835,599,12165,6629,10599,6333,56381,31556,1595910,34825,7.7,73,61750,25.5,16
2012,Illinois,3989955,4159524,872408,988063,286070,309040,13234,13435,1421,1486,410680,378665,125082,125545,1048095,979289,40.2,42.9,30.4,35,33.8,35.2,34.6,37.1,31.2,38.7,27,26.8,15.9,17,26.5,26.6,7971631,582994,25808,2796,781964,243267,1998323,62990,34735,75230,46201,69474,45620,49864,46916,35481,18574,32505,20869,38294,14823,14944,15885,989334,1011825,80783,132300,124445,130321,1466,1591,194,439,13201,17230,20683,60308,71997,290844,23203,60473,8591,4258,436,1559,170,164,4,5911,743,4927,804,19140,2095,2700998,2020713,572574,457134,203730,148116,9615,6173,1124,851,274563,161267,58312,41497,681600,405694,12883029,45932,9.3,66.8,66670,31.6,14.7
2012,Indiana,2595067,2689486,278981,303710,49303,53410,7846,7395,779,754,77041,68870,68977,67650,204310,184784,38.4,40.9,29.4,32.5,28.8,31.7,36,39.5,31.3,36.1,26,25.3,16.3,16.2,24.8,23.5,5138345,98012,14674,1489,142493,129225,379321,51087,30609,52348,36928,31473,35857,38208,38326,26464,16745,27283,17783,20215,12960,10893,13697,418231,432469,22179,30206,18330,17218,644,766,80,35,4644,3365,4048,10937,12002,221134,16902,22666,2855,716,234,1018,200,64,13,1787,217,3228,485,6137,766,1729076,1244754,180384,142520,36009,23389,5579,3428,592,439,51090,26881,32793,20682,127549,68996,6538989,39150,8.4,72.1,59480,23.4,15.5
2012,Iowa,1329038,1371691,46009,42655,25815,28447,4934,4774,782,526,25176,19051,29081,26964,79159,71868,39.2,41.9,25.8,25.3,28.4,29.1,27,28.6,23,32.4,25.3,23.1,15.1,14.9,23.1,21.5,2618551,51688,8791,1212,42889,53381,146104,52434,26607,57596,29484,67898,38954,34137,38780,28035,14672,22934,14349,34519,14059,9523,13382,227734,248070,4370,3491,7533,7574,354,378,9,98,1520,900,495,3883,3561,110401,9271,2776,351,288,109,412,137,62,0,750,15,1421,207,2088,250,873447,683289,30194,18422,19077,13526,3251,1984,502,315,17374,7719,13358,8125,48505,27881,3076844,42541,5.2,70.2,68870,26.3,12.7
2012,Kansas,1098069,1131385,83036,81141,32641,36042,11699,11736,957,646,37518,31819,44856,43839,155246,143390,38.4,41.4,29.9,30.8,30.4,32.2,28.9,30.6,28.3,26.7,27.2,26.4,16.7,17.4,23.5,22.9,2171063,66151,21741,1419,67815,84684,291280,53862,32333,59033,39417,55438,38335,40677,39379,29745,18317,25647,16983,23934,15371,12428,13871,238143,249316,8577,9422,10362,10281,1278,1089,200,87,3248,1672,2163,7687,8815,97258,9615,8883,1682,615,189,1118,207,88,26,1132,105,2609,671,5115,860,723811,548127,56778,39221,23188,17772,8104,5541,813,262,25454,13356,21687,15068,94790,57252,2886024,44914,5.9,63.2,64440,30.4,14
2012,Kentucky,1834617,1911641,167232,171996,23100,26581,4707,3900,1023,1347,25252,17305,37059,37321,72530,58509,38.5,41,30.8,33.7,31,32.3,39.3,39.1,24.8,26.1,26.2,23.7,14.5,16.1,24.8,23.6,3648985,48372,8083,2235,40681,71049,126107,44185,29055,63646,30560,44881,33064,30828,34369,24315,16423,30155,18653,18499,12172,10349,12953,259846,287318,12714,17845,8909,7943,449,604,51,151,1972,1012,822,4255,4577,154628,13582,17221,2789,467,103,465,186,273,114,293,110,1950,460,2357,744,1225075,819296,114682,80766,16055,11662,3555,1629,910,556,17082,6371,15360,10539,46438,22072,4387865,35631,8.5,68.7,52940,21.8,19.3
2012,Louisiana,1344407,1388389,689661,761331,34922,36538,14967,13735,1057,769,28364,21394,34364,35620,106512,86070,38.8,41.2,29.1,32.2,32.6,34.2,32.6,32.8,29.6,36.1,28.1,27.8,18.1,18.9,29.3,29.2,2675676,70133,28124,1781,48220,67645,185770,54427,28144,52114,40744,62583,40788,38324,42939,29797,14910,25219,20104,29676,16851,13758,19251,230338,243374,38869,72334,9159,9139,904,826,133,156,2552,1773,1867,9713,9870,113096,10140,50479,7996,538,90,890,154,96,11,832,212,1937,405,4582,861,899609,594910,449953,342061,25302,17189,10323,5258,857,406,20563,8412,17353,11030,75259,35317,4602067,40662,7.1,68.7,50370,22,20.1
2012,Maine,613393,641348,8421,5917,6014,7957,3510,3658,41,247,1506,1850,11855,11673,8181,9060,42.6,44.8,23.5,20.2,31.4,33.1,34.7,37,36.2,33.3,29,21,19,20.1,23.3,23,1223077,13442,6853,272,3128,22177,16374,48773,27479,50154,28419,20417,41036,33988,37347,27138,12042,21431,15667,31355,14901,11406,15537,114296,133368,750,341,1311,1891,314,453,0,12,809,214,194,810,1131,64999,5908,646,128,362,14,510,23,0,40,117,3,854,155,723,185,410662,312428,5261,2180,4443,3768,2535,1564,37,158,1078,859,6078,3952,5227,3807,1328094,39993,7.2,74.1,63350,28,14.4
2012,Maryland,1546043,1617252,791220,908954,153760,169603,8606,8717,1151,1268,96969,84643,73530,79026,247720,224565,41.7,44,32.6,36.6,35,36.8,37.3,36.8,27,30.7,27.8,27.8,17.8,18.7,27.7,28.2,3094975,318382,16828,2012,178176,148988,462857,81842,57660,91209,58558,74205,56873,66670,61697,43278,27720,37473,28948,27508,17808,19312,20712,458269,464069,110916,165595,66192,70167,1125,1492,224,235,9852,6170,7244,24267,28884,143660,18874,75137,17686,3468,796,838,171,248,25,1818,586,4405,1348,7508,2000,1044412,798159,535796,490787,107634,85987,6387,4457,1012,689,70592,43553,37038,29664,171264,109194,5888375,52490,6.9,68.5,92570,36.9,10.4
2012,Massachusetts,2419440,2586963,215548,230799,170674,186680,6368,6540,545,1031,129370,134273,84534,83285,310278,320128,41.3,43.9,29.6,32.7,32,32.4,33.6,35.5,39.3,26.9,26.8,28.5,21.2,22.5,25.5,27.5,4840254,341945,12290,1356,254905,161403,610339,72091,42676,75255,34583,34882,32213,48596,34089,39717,20893,32884,20857,20979,15542,17202,16334,706420,769203,27927,32228,64611,64706,662,843,68,194,8980,8331,9887,25071,29835,163114,12709,8513,1595,1492,260,528,35,46,0,2029,395,2506,386,5974,881,1651020,1307938,147199,117325,123679,92987,4401,3552,360,531,89018,61293,48734,34909,203926,139196,6664269,56269,6.7,65.8,82030,39.3,11.9
2012,Michigan,3730732,3842671,660583,730686,118389,127198,27720,28003,1433,1245,59834,55476,115844,118536,223857,214541,40.5,42.9,30.8,35.3,31.4,32.7,32.1,35.4,28.8,26.5,28.2,26,16.7,17.4,24,24.3,7431637,238052,54061,2453,111641,226332,426682,52087,30261,72194,37378,45154,37638,36257,38552,27984,16781,30635,18832,20805,14900,11671,14975,698275,700393,48739,82725,48731,45370,1663,2493,221,109,8809,3431,3509,15532,16848,295589,23111,42216,5256,1159,183,2726,247,90,92,1953,158,4722,749,7412,890,2495036,1768089,436301,325317,82398,53306,18897,12386,1168,507,39916,23305,55697,37449,136452,84343,9898289,39043,9.2,74.8,64450,26,17.4
2012,Minnesota,2181001,2229411,138815,133138,105030,111129,27462,29308,1048,1039,38818,32803,62433,61921,132007,118018,39.8,41.9,26.6,26.5,26.6,28.1,26.8,29.3,28.4,32.5,26.8,24.4,14.5,15.6,23.8,23.2,4316511,211619,53714,2054,69866,120631,244056,61860,29003,64093,30538,48000,40868,44100,40933,33452,15577,23958,15713,21841,14671,11978,14646,497081,527280,16038,11312,26596,25718,1331,2146,124,150,5453,2450,2250,8919,9201,176267,14139,5497,717,1318,169,2098,311,50,12,867,58,2301,476,3059,484,1470485,1172378,91879,61153,71101,51825,17974,12500,770,509,26523,13992,27211,20540,81911,48210,5377500,47404,5.8,72,79630,33.2,11.4
2012,Mississippi,844711,876364,518634,583215,12235,14168,6483,6861,191,154,14339,9314,16250,17246,45267,33367,39.5,42.2,28.7,32.3,31,34.6,26.3,29.6,24.3,48.5,28,26.3,17.8,18.3,26.8,25.2,1677426,25530,13005,313,21711,32243,73134,48454,25734,49193,38178,17679,34727,34567,38958,25909,13137,23520,15046,16371,12548,11771,14569,137203,142682,27261,59253,3006,3291,348,420,0,0,1294,554,567,2452,2383,73978,6892,34740,6519,283,130,494,89,26,12,364,195,1063,297,1880,419,553858,358352,334010,251600,8731,6813,4324,3111,147,59,10898,2930,7986,4636,31676,10780,2984599,33441,9.1,74.2,47220,20.7,23.8
2012,Missouri,2375383,2464755,327214,362469,45377,50658,10726,11978,2966,2846,32417,28932,67023,67277,110921,101231,39,41.5,29.5,33.6,31.5,33.3,37.7,38.1,27.8,26.6,27,25.2,18.2,19,24.5,24.4,4709754,92289,21756,5574,59759,128263,205282,50245,31374,61507,37594,40127,32983,36487,38094,27438,17074,29877,19425,15447,13595,12724,15710,433890,457249,26527,40021,17800,17191,1008,1491,163,95,4753,2283,1851,9291,8752,222568,19832,27697,4841,972,181,1701,209,180,8,883,133,4528,541,4527,676,1569593,1148880,215460,174006,32899,24536,7667,5219,2138,1203,21680,11774,33726,23224,69465,40549,6026027,39983,7.6,70.8,64130,26.4,16.2
2012,Montana,436551,432355,2850,1295,2180,3854,30780,31618,364,310,2728,3003,11861,12018,14506,14478,40.9,43.2,27.1,18.5,28.8,35,25.5,27.6,22,30.4,31.7,27.6,20.7,18.7,22.1,24.2,849393,5812,60114,592,5436,23019,27709,47014,36406,40089,29759,61250,31054,33064,33206,26568,14546,20655,12997,15437,17824,12102,14865,89425,90951,377,162,646,967,1704,2589,36,77,846,371,229,1101,1366,46135,5132,372,63,114,24,2230,403,17,0,221,0,1014,196,1097,118,290282,206642,2064,504,1698,1703,19349,12131,239,243,2047,1345,6399,4100,8857,6079,1004168,40220,6,67.8,58100,29.4,15.6
2012,Nebraska,739670,761274,41730,40611,15565,16737,7767,8694,407,668,22973,20321,19115,20180,87691,79464,38.5,41,27.8,28.9,28.7,31,24,27.6,28.8,26.7,26.2,23.1,15.8,15.5,23.3,22,1459437,31358,15635,990,42543,37345,162521,53996,27817,53135,27329,35625,39061,34571,38645,29182,15532,22074,11648,21371,13246,10816,12810,147566,156926,3960,3904,4680,4863,275,497,80,95,1507,930,803,3693,3654,66987,7559,4247,702,569,94,672,78,50,52,699,86,990,166,2818,336,487389,387694,27578,19962,10903,7917,4795,3632,276,303,14962,8543,8984,6671,53662,31266,1853691,46391,4.1,69.3,67260,29,12.8
2012,Nevada,744560,717840,110021,108284,88262,107983,14500,15561,8215,8257,86609,82693,51476,52269,368391,349444,43.1,44.3,31.9,32.9,36.5,40.4,32.4,35.9,31.2,31.8,27,27.2,18,20.5,26,26.1,1443516,195116,29329,16196,166685,101869,708679,59342,40414,62217,44490,53009,45307,51990,44039,34277,20896,27514,18993,24445,15252,15152,15216,149863,131283,10152,12057,23166,29978,991,944,858,504,3779,2702,3438,14373,16699,91918,9472,12501,1935,4426,619,1483,177,896,55,1507,259,3101,596,9413,1467,504702,341277,74797,51486,62252,57424,9589,7195,5657,4508,58075,36668,25776,19510,235234,145620,2744670,39671,12.3,55.7,61000,22.4,16.2
2012,New Hampshire,598480,616395,8359,6980,13566,15118,1367,1103,99,104,4453,4238,10309,10338,18824,18531,41.5,43.3,29.4,23.1,32.9,32.8,41.2,38.3,21.7,39.9,23.2,24.8,18.5,21,24.3,25,1179811,27650,2351,194,8494,19701,35712,65307,46517,78145,42614,102917,42962,55625,46875,33601,20971,31297,25971,26049,16988,18388,18027,137057,146721,1306,971,5315,4755,187,123,31,47,1060,493,514,2076,2270,57293,5852,529,145,164,69,262,48,2,0,118,67,727,158,948,170,409508,318055,5891,3071,9662,6987,1083,506,76,55,2850,1836,5297,4229,11980,7640,1324677,50719,5.2,74.8,87390,34.6,9.7
2012,New Jersey,2531681,2677143,556814,630493,358556,377459,11103,10599,1288,1304,266041,250988,103603,104617,785261,772419,42.6,45.5,32.2,36.5,34.9,35.7,33,34.9,31.2,31.9,28.5,29.8,21,22.6,29.2,31,5120445,726435,21213,2526,508847,204620,1533819,80565,47714,102138,41943,77717,45548,58369,49401,43197,23669,40020,20473,25224,17482,18505,19923,724143,725762,63834,92526,171418,169506,911,1384,251,302,11088,15485,19903,65321,79980,142876,8803,31213,5639,2921,407,675,71,34,15,4477,740,3139,415,17604,2140,1672402,1246321,375389,315718,251265,175454,7805,4471,885,845,188623,121155,56785,41199,536637,358470,8845671,54247,9.3,66.6,85940,36.2,10.7
2012,New Mexico,409832,421711,22957,18677,11224,15631,92219,97566,784,560,122869,117320,32198,30641,472719,479850,46.4,48.8,30.7,30,34,37.8,27.9,30.2,25.5,29.6,30.2,31.3,20.3,21.6,29.1,30.7,817865,26392,184987,1259,235691,61133,933709,54040,37101,56100,33913,34231,36232,40370,37004,34106,19862,28813,13060,18456,16844,15085,16809,119102,120789,3322,2833,4049,4965,3855,6292,123,45,3128,6327,7815,32984,39750,53870,6688,3792,669,394,287,5877,766,155,20,7526,508,2080,492,29934,3096,271884,188076,15611,7929,8232,7554,60523,37581,461,306,83020,51484,16621,10531,298597,197783,2087715,35695,7.1,66.8,55960,26.1,20.6
2012,New York,5507354,5793177,1400768,1636487,696296,749243,34496,35004,3081,3396,768842,788178,233414,240652,1689843,1736002,41,43.8,31.7,36.7,34.8,35.9,32.3,35.8,30,28,28.5,31,21.6,23.2,29,31.7,11011719,1413660,67508,6197,1526880,457344,3352634,66000,41536,61710,38732,47870,36615,46578,40238,39630,21326,29595,18921,29275,15939,18111,18280,1487233,1587675,152966,245110,217246,237225,2888,4279,738,631,28091,49332,69166,138231,188311,333723,24941,59327,9955,5534,483,2121,322,160,11,15046,1203,7594,993,41758,4210,3707251,2711325,948677,778567,503545,346563,23892,15388,2255,1773,539633,349994,131070,91072,1150662,745630,19574362,52628,8.6,53.6,61440,33.4,15.9
2012,North Carolina,3038438,3189096,959385,1087707,100875,110833,52922,57249,1989,2435,166935,139581,100678,103793,424883,371410,40.4,42.9,31.7,35.8,31.6,32.9,32.2,34.6,26,26.7,25.8,23.7,16,16.9,25,23.8,6085222,206446,107246,4208,300252,195968,779763,52674,32702,63958,30945,46848,31596,38806,34359,29947,17350,27326,15375,18587,11038,11942,12390,648442,691090,81162,135605,35810,34123,3485,5449,121,152,7143,5405,6362,20141,25405,283610,31170,98174,21332,2323,460,4116,549,417,94,2791,630,6032,1509,11056,2633,2032464,1455672,637513,528002,71540,49867,35259,23003,1518,1308,113220,50551,47632,33113,273712,135402,9751810,38867,9.7,67.2,53550,27.4,18
2012,North Dakota,303327,297201,5125,3161,3672,3197,17669,18491,289,86,2191,1746,5831,5996,7171,7024,37.8,41.1,24.4,22.7,26.4,29.9,23.7,26.6,32.3,18.3,26.3,28.6,16.5,17.9,23,21.4,580646,6449,34685,352,3722,11253,13350,53417,29390,42169,28691,27083,48166,36098,43056,30427,14043,27277,13383,30464,17623,11388,15319,52646,59500,612,450,1182,771,971,1783,70,0,390,144,266,550,600,27247,2970,399,84,112,76,1152,224,18,8,117,78,295,115,409,249,206773,153954,3734,1591,2949,1693,10738,7201,266,45,1619,882,2817,2111,4662,3076,702227,56077,3,66.2,71860,27.9,11.2
2012,Ohio,4575277,4778108,667513,735725,93759,102636,10430,11017,1109,1055,47912,42384,120098,122191,182893,172017,39.7,42.3,30.7,34.2,32.1,32.9,39,39.1,31.5,34.3,27.6,25.7,14.9,16.2,25.1,24.7,9131658,190793,20527,2044,86988,233522,343408,51752,28162,67517,33980,67608,34627,34734,36656,27816,16534,32721,20106,26454,14648,11450,15510,819392,834169,50137,74738,41361,38544,1023,1375,80,113,8563,3593,3417,14167,15563,395731,33746,54728,7556,1233,357,1457,230,123,27,1859,341,5925,1194,7781,1302,3044875,2228401,436354,337217,67275,46471,7891,5412,810,484,33254,17545,52767,37667,114184,66846,11550971,40280,7.8,67.9,57180,25.2,16.2
2012,Oklahoma,1264512,1309298,135165,135828,30907,34736,127860,133200,2083,2188,50814,42286,142782,144859,176008,155049,40.1,42.9,30,32.1,30.4,34.3,28.3,30.6,24.7,26.5,26.9,24.2,21.2,23,24.1,22.6,2505619,63634,253988,4138,90295,276537,321532,48783,30076,52882,38021,42746,36166,37458,35761,27908,16271,23937,16679,19449,13383,14235,12739,226654,231801,12353,15744,8904,8849,9964,13466,98,135,10944,1539,1694,7465,8045,136060,13680,13725,2365,839,219,9126,997,185,133,1440,225,8900,1266,5713,980,838503,575097,91578,62539,22706,16377,81005,55264,1326,904,34722,16163,77985,50664,110032,56543,3819320,41903,5.3,68.8,62380,23.8,17.2
2012,Oregon,1478053,1530303,36909,32468,65321,78331,28048,24589,6936,7196,76824,67260,70440,69599,236354,213534,41.3,43.7,31.7,29.3,33.6,36.3,30,31.5,25.8,26.6,26,24.6,19.8,21.8,24.2,23.3,2955117,140934,50946,13730,141067,135645,440632,51466,32767,60487,37258,39421,37630,42555,38582,29398,18132,27602,16502,14417,13262,14581,13460,331544,335406,5335,4285,21355,23185,2006,1550,417,590,6616,3051,3341,12026,13041,153261,14522,3082,232,1495,253,2246,332,346,16,1275,94,4502,652,5272,747,997026,717779,26195,13859,46680,37957,18847,10345,4815,3237,50936,27932,38483,26325,147007,85132,3900102,39128,9.1,66.1,66720,29.9,17
2012,Pennsylvania,4913742,5170656,655534,716610,169367,182259,9898,9349,1898,1923,124611,119725,115426,117171,369022,352877,41.6,44.5,30.4,34.3,31.8,32.8,34.5,37.4,28.1,26.4,25.8,26.5,16.1,17.3,24.9,25.8,9803763,338994,18362,3323,235254,222092,693795,55567,32496,63627,33830,41461,29782,39065,33376,30776,17585,29850,17827,15200,12718,12475,14457,1003844,1026110,49829,73618,59899,58459,997,962,97,182,9202,5167,6472,22805,26878,399470,31403,48925,6756,1854,440,1098,214,148,42,3242,672,4750,937,12958,1917,3282310,2401536,438765,316493,121175,82736,7035,4012,1412,893,83871,47827,53932,37264,235975,136951,12769123,45638,7.5,71,66890,27.8,13.7
2012,Rhode Island,386266,417536,32050,32661,15246,16617,2351,2433,138,212,31858,32433,13493,13293,64987,66329,42.2,45.1,28.4,29.7,28.6,29.2,28.9,34.4,20.5,22.1,26.1,28.8,19.2,19.9,24.2,27,773359,29823,4582,312,62711,25186,127483,61693,35120,56203,30466,19922,31772,38281,32145,34229,17724,21996,14762,17605,13586,15390,13636,93864,99325,3290,3209,4383,3868,52,157,35,0,1113,1477,1457,3419,4233,31699,2888,1537,262,231,40,144,0,0,0,616,121,590,85,1089,223,264685,209733,22034,16240,11010,7732,1593,901,88,145,21340,15224,7110,5070,41799,28885,1054893,45305,10.7,62.1,72250,31.4,14.2
2012,South Carolina,1451618,1515972,605309,685395,26424,31211,7754,7368,870,921,44107,31104,39405,42017,129093,103833,40.5,43,31.1,35.3,34.2,35.4,34.8,37.7,26.6,25.2,27,24.3,15.4,17.2,26,24.8,2892617,55846,14616,1626,72301,77632,223836,52249,29676,54282,32673,30851,35466,37885,36190,28617,15398,27815,20177,17154,13010,11311,13681,304767,301483,37714,71062,8839,8678,557,548,59,62,2923,1929,1611,7587,8215,149712,14071,57881,12453,879,261,825,182,49,24,1442,223,2340,615,5071,1082,960811,667670,400277,319512,19572,14996,5707,3055,614,504,31450,11359,17945,13518,87991,38205,4719027,35794,9.6,71.5,57220,25.1,18.3
2012,South Dakota,344280,345429,6143,4188,4026,4034,35335,36197,53,104,4200,2816,8884,8425,12600,10178,38.9,41.8,26.8,22,27.4,30.6,22.3,24.3,21,40.4,27.4,23,15.3,17.1,23.1,21.5,667420,7730,67880,135,6595,16217,21458,51381,32442,48630,24129,34273,36396,34329,38684,28021,14040,24105,10061,15662,16037,10530,13844,62381,66543,624,291,1165,1010,1333,2425,8,0,416,301,244,848,811,32170,3463,368,45,110,100,2611,413,2,0,217,5,573,102,571,106,225877,175373,4432,1869,2795,2218,20769,13500,44,94,2916,1056,4096,2813,7769,3996,833859,44992,4.2,69.2,63680,26.3,13.6
2012,Tennessee,2342569,2459065,501097,559397,43361,49439,8375,7616,1317,1448,48383,39889,53897,56030,156963,131619,39.8,42.2,29.7,33.2,32.3,34,36.5,38.1,24.9,25.3,26.4,23.9,17.8,17.5,25.4,23.7,4700235,90596,15448,2674,86277,106836,282105,47285,31979,65058,33097,55446,32828,34115,33956,26758,16656,28968,18790,19699,12165,12939,13578,411216,422576,40650,65375,15238,15110,952,819,104,117,4473,1935,2033,8764,9127,216925,20032,44780,7646,790,216,1233,228,195,47,1088,287,3363,724,5081,1520,1556641,1074214,334287,269843,30766,22572,6147,3336,842,564,33265,14930,25692,15950,102076,46647,6455752,39082,8.2,67.9,55400,24.3,18
2012,Texas,5642212,5772805,1434223,1538611,476007,503378,65578,62216,10511,10160,974927,908176,275904,278439,4779137,4700533,40.3,42.5,30.3,33.2,33.1,34.7,32.9,33.8,27.7,31.3,27.2,27.9,18.8,20.1,26.4,27.6,11155704,967134,123394,19952,1846764,539401,9295345,63393,37906,70090,45458,58120,37213,46666,38848,36291,19297,30146,20147,20532,14477,16032,14959,1432434,1358354,149252,206004,177587,167450,6958,6553,727,917,28627,39982,46730,273487,319986,564861,63121,136210,26425,7718,1882,6410,1000,1613,446,29381,3077,16556,3710,177254,20498,3803173,2622653,965099,750154,336693,229637,45702,27359,7615,5062,656916,369138,142887,98206,3036123,1810809,26084120,43863,7.1,64.3,66910,26.7,17.9
2012,Utah,1111803,1112233,16863,13049,25636,30445,15266,15557,13617,12149,50822,44220,32256,31076,185138,172755,30.2,31.2,24.6,21.2,31.3,33.5,25.8,27.6,23.9,22.5,25,25.7,15.2,16,23.6,23.5,2191044,55078,29576,25229,92636,61920,350341,61048,37785,57627,32931,49668,40734,47485,42037,26089,14185,23781,13923,13948,13394,11359,13254,233789,190556,1999,1284,7437,7928,909,839,856,688,2534,2569,2582,9895,10857,67224,6019,1418,197,818,91,835,127,310,22,1074,43,1140,82,4626,502,702948,479669,10925,4445,18771,14643,9940,6274,8414,5059,33034,19681,14756,9493,113719,70598,2854146,35633,5.3,71.1,75180,30.7,13
2012,Vermont,290275,299075,3211,2593,3391,4500,997,858,77,53,1114,822,5916,5715,4858,4594,41.5,43.8,26.3,22.2,28,32,37.8,47.1,26.2,22.7,26.7,28,19,22.7,24,27.9,567345,7376,1747,56,1846,10856,8666,54545,45690,45313,36141,48750,58942,42500,54547,29497,16447,19666,22330,16713,19844,14011,22001,63778,76939,663,454,934,1161,70,103,18,0,571,117,182,821,1039,24373,2284,143,10,75,71,158,7,3,0,79,17,374,33,274,66,198244,154058,2317,1250,2468,2218,692,369,77,33,826,430,3205,2385,3273,2304,626361,44861,4.9,73.4,71620,35.8,11.9
2012,Virginia,2559597,2632101,744251,816791,208074,235386,12821,12384,2657,2781,96168,88235,109239,110723,328157,303512,40.1,42.3,32.5,35.8,33.9,35.7,33.2,37.7,26.1,32.1,28.5,27.4,17.1,18.3,27,27.8,5052767,435887,23936,5139,179239,213937,613911,69165,43803,89847,48765,85673,56457,62690,59245,38430,22188,35847,23542,31778,19200,17887,21237,694078,692211,78522,112894,85255,87331,1392,1566,474,585,12850,9290,9504,37108,42065,291134,42336,94690,24872,7442,1772,1591,621,361,159,4212,1341,6909,2410,16314,5509,1742899,1245394,507379,411775,147187,115970,9456,6449,1793,1773,70835,44055,54396,39549,225080,145929,8187456,49052,6.2,67.8,83290,35.5,11.8
2012,Washington,2427421,2457841,129506,108749,223107,260940,46795,46621,19534,19712,144294,123276,154745,156571,393792,360574,40.6,42.8,32,31.2,33.9,37.2,30,33.3,28,26.9,25.9,23.9,18,19,24,23.4,4797856,476536,90195,38470,261829,302084,738683,62022,41087,70148,41662,57515,38854,51430,42295,34442,21730,31161,18898,19211,14066,15948,15154,590302,565973,16886,13004,71752,81298,3191,4441,1432,917,14629,6599,5266,22006,23169,273116,32649,17456,3154,8103,1169,4249,592,1967,323,3875,578,9591,1832,14415,2943,1665521,1167500,93517,50783,159030,129818,31415,20145,13771,9108,95530,50077,80066,57229,246634,141596,6898599,47057,8,63.5,80140,31.7,13.6
